href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1709,english490,male,"['auckland,', 'new', 'zealand']","english
(eng)",['none'],"18,",0.0,naturalistic,"['new', 'zealand']",18.5,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1713,english491,female,"['westmoreland,', 'jamaica']","english
(eng)",['none'],"79,",0.0,naturalistic,"['jamaica,', 'usa']",79.0,79
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1716,english492,female,"['omaha,', 'nebraska,', 'usa']","english
(eng)","['spanish', 'german', '']","22,",0.0,naturalistic,['usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1718,english493,male,"['miami,', 'florida,', 'usa']","english
(eng)","['spanish', 'japanese', '']","20,",0.0,naturalistic,['usa'],13.5,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1719,english494,male,"['findlay,', 'ohio,', 'usa']","english
(eng)","['korean', 'japanese', '']","27.5,",0.0,naturalistic,['usa'],27.5,27.5
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1720,english495,male,"['kirkland,', 'washington,', 'usa']","english
(eng)",['none'],"21,",0.0,naturalistic,['usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1724,english496,male,"['london,', 'england,', 'uk']","english
(eng)","['japanese', '']","20,",0.0,naturalistic,['uk'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1726,english497,male,"['cleveland,', 'ohio,', 'usa']","english
(eng)",['none'],"22,",0.0,naturalistic,['usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1727,english498,male,"['prince', 'george,', 'british', 'columbia,', 'canada']","english
(eng)","['french', 'german', '']","27,",0.0,naturalistic,['canada'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1728,english499,female,"['st.', 'paul,', 'minnesota,', 'usa']","english
(eng)","['french', '']","21,",0.0,naturalistic,['usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1733,english500,male,"['albury,', 'new', 'south', 'wales,', 'australia']","english
(eng)","['indonesian', 'tongan', '']","38,",0.0,naturalistic,['australia'],38.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1734,english501,female,"['pittsburgh,', 'pennsylvania,', 'usa']","english
(eng)",['none'],"64,",0.0,naturalistic,['usa'],64.0,64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1735,english502,female,"['farmington', 'hills,', 'michigan,', 'usa']","english
(eng)",['none'],"30,",0.0,naturalistic,['usa'],30.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1739,english503,female,"['benin', 'city,', 'nigeria']","english
(eng)","['spanish', 'german', '']","29,",0.0,naturalistic,"['nigeria,', 'usa']",25.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1786,english504,male,"['west', 'palm', 'beach,', 'florida,', 'usa']","english
(eng)","['japanese', '']","25,",0.0,naturalistic,['usa'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1798,english505,female,"['beirut,', 'lebanon']","english
(eng)","['french', 'italian', 'arabic', 'spanish', 'mandarin', '']","50,",0.0,naturalistic,['usa'],9.0,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1799,english506,female,"['new', 'orleans,', 'louisiana,', 'usa']","english
(eng)","['french', 'mandarin', '']","30,",0.0,naturalistic,['usa'],30.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1800,english507,male,"['accra,', 'ghana']","english
(eng)","['twi', 'ga', 'spanish', '']","21,",0.0,naturalistic,"['ghana,', 'usa']",21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1801,english508,female,"['winfield,', 'illinois,', 'usa']","english
(eng)","['spanish', '']","20,",0.0,naturalistic,['usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1802,english509,female,"['coudersport,', 'pennsylvania,', 'usa']","english
(eng)","['spanish', '']","44,",0.0,naturalistic,['usa'],35.0,44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1803,english510,female,"['philadelphia,', 'pennsylvania,', 'usa']","english
(eng)","['french', '']","66,",0.0,naturalistic,['usa'],66.0,66
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1818,english511,female,"['montgomery,', 'alabama,', 'usa']","english
(eng)","['german', '']","31,",0.0,naturalistic,['usa'],31.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1819,english512,female,"['salina,', 'kansas,', 'usa']","english
(eng)",['none'],"54,",0.0,naturalistic,['usa'],54.0,54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1856,english513,female,"['bocas', 'del', 'toro,', 'panama']","english
(eng)","['spanish', '']","52,",0.0,naturalistic,"['panama,', 'usa']",52.0,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1872,english514,male,"['youngstown,', 'ohio,', 'usa']","english
(eng)",['none'],"57,",0.0,naturalistic,['usa'],57.0,57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1873,english515,female,"['youngstown,', 'ohio,', 'usa']","english
(eng)",['none'],"55,",0.0,naturalistic,['usa'],55.0,55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1875,english516,female,"['dripping', 'springs,', 'texas,', 'usa']","english
(eng)","['french', 'japanese', 'mandarin', 'german', '']","32,",0.0,naturalistic,['usa'],32.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1876,english517,male,"['colorado', 'springs,', 'colorado,', 'usa']","english
(eng)","['spanish', '']","33,",0.0,naturalistic,['usa'],33.0,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1878,english518,male,"['kells,', 'meath,', 'ireland']","english
(eng)","['irish', '']","24,",0.0,naturalistic,['ireland'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1882,english519,female,"['karachi,', 'pakistan']","english
(eng)","['urdu', 'german', '']","18,",1.0,naturalistic,"['canada,', 'usa']",16.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1884,english520,female,"['st.', 'paul,', 'minnesota,', 'usa']","english
(eng)","['mandarin', 'spanish', '']","47,",0.0,naturalistic,['usa'],47.0,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1886,english521,female,"['bethesda,', 'maryland,', 'usa']","english
(eng)","['spanish', '']","25,",0.0,naturalistic,['usa'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1887,english522,female,"['bethpage,', 'new', 'york,', 'usa']","english
(eng)",['none'],"22,",0.0,naturalistic,['usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1888,english523,female,"['madison,', 'wisconsin,', 'usa']","english
(eng)","['arabic', 'french', '']","18,",0.0,naturalistic,['usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1890,english524,male,"['downers', 'grove,', 'illinois,', 'usa']","english
(eng)",['none'],"19,",0.0,naturalistic,['usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1893,english525,female,"['albion,', 'new', 'york,', 'usa']","english
(eng)",['none'],"18,",0.0,naturalistic,['usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1895,english526,male,"['woodbridge,', 'virginia,', 'usa']","english
(eng)",['none'],"20,",0.0,naturalistic,['usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1907,english527,female,"['wynnewood,', 'pennsylvania,', 'usa']","english
(eng)","['italian', '']","25,",0.0,naturalistic,['usa'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1908,english528,female,"['green', 'bay,', 'wisconsin,', 'usa']","english
(eng)","['arabic', 'farsi', 'swahili', 'spanish', '']","52,",0.0,naturalistic,['usa'],52.0,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1925,english529,female,"['burlington,', 'vermont,', 'usa']","english
(eng)","['french', 'spanish', '']","29,",0.0,naturalistic,['usa'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1926,english530,female,"['detroit,', 'michigan,', 'usa']","english
(eng)","['german', '']","50,",0.0,naturalistic,['usa'],35.0,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1928,english531,female,"['nokesville,', 'virginia,', 'usa']","english
(eng)","['japanese', 'french', 'german', '']","29,",0.0,naturalistic,['usa'],26.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1933,english532,female,"['bristol,', 'connecticut,', 'usa']","english
(eng)",['none'],"23,",0.0,naturalistic,['usa'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1934,english533,female,"['fairfax,', 'virginia,', 'usa']","english
(eng)","['spanish', '']","38,",0.0,naturalistic,['usa'],38.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1951,english534,female,"['mineola,', 'new', 'york,', 'usa']","english
(eng)",['none'],"29,",0.0,naturalistic,['usa'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1955,english535,female,"['plymouth,', 'massachusetts,', 'usa']","english
(eng)",['none'],"22,",0.0,naturalistic,['usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1956,english536,female,"['richmond,', 'virginia,', 'usa']","english
(eng)","['hebrew', 'spanish', '']","21,",0.0,naturalistic,['usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1957,english537,female,"['woodbridge,', 'virginia,', 'usa']","english
(eng)","['spanish', '']","21,",0.0,naturalistic,['usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1958,english538,female,"['lyndhurst,', 'virginia,', 'usa']","english
(eng)","['french', 'american', 'sign', 'language', '']","20,",0.0,naturalistic,['usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1959,english539,female,"['orange', 'county,', 'california,', 'usa']","english
(eng)",['none'],"19,",0.0,naturalistic,['usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1960,english540,female,"['arlington,', 'virginia,', 'usa']","english
(eng)","['japanese', '']","18,",0.0,naturalistic,['usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1961,english541,female,"['fort', 'lauderdale,', 'florida,', 'usa']","english
(eng)",['none'],"27,",0.0,naturalistic,['usa'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1962,english542,male,"['toronto,', 'ontario,', 'canada']","english
(eng)","['french', '']","60,",0.0,naturalistic,"['canada,', 'usa']",55.0,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1969,english543,female,"['vancouver,', 'british', 'columbia,', 'canada']","english
(eng)","['french', 'japanese', '']","39,",0.0,naturalistic,"['canada,', 'usa,', 'uk,', 'cayman', 'islands']",36.0,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1970,english544,male,"['hanover,', 'new', 'hampshire,', 'usa']","english
(eng)","['spanish', '']","31,",0.0,naturalistic,['usa'],31.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1995,english545,male,"['tangier', 'island,', 'virginia,', 'usa']","english
(eng)",['none'],"56,",0.0,naturalistic,['usa'],56.0,56
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1996,english546,female,"['tangier', 'island,', 'virginia,', 'usa']","english
(eng)",['none'],"43,",0.0,naturalistic,['usa'],43.0,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1997,english547,male,"['tangier', 'island,', 'virginia,', 'usa']","english
(eng)",['none'],"63,",0.0,naturalistic,['usa'],63.0,63
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2003,english548,male,"['dublin,', 'ireland']","english
(eng)","['irish', '']","61,",0.0,naturalistic,['ireland'],61.0,61
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2012,english549,female,"['exminister,', 'uk']","english
(eng)","['french', 'arabic', '']","19,",0.0,naturalistic,"['uk,', 'usa']",17.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2028,english550,male,"['fredericksburg,', 'virginia,', 'usa']","english
(eng)",['none'],"82,",0.0,naturalistic,['usa'],82.0,82
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2029,english551,female,"['king', 'george,', 'virginia,', 'usa']","english
(eng)",['none'],"81,",0.0,naturalistic,['usa'],81.0,81
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2043,english552,female,"['bethesda,', 'maryland,', 'usa']","english
(eng)","['french', 'italian', '']","23,",0.0,naturalistic,['USA'],20.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2046,english553,male,"['nashville,', 'tennessee,', 'usa']","english
(eng)","['spanish', '']","21,",0.0,naturalistic,['usa'],21.0,21
